"No","Player ID","Player Name","MLB ID","Date","Pitch ID","Pitch Type","Is Strike","Strike Zone Side","Strike Zone Height","Velocity","Total Spin","True Spin (release)","Spin Efficiency (release)","Spin Direction","Spin Confidence","Release Extension (ft)","VB (trajectory)","HB (trajectory)","VB (spin)","HB (spin)","Horizontal Angle","Release Angle","Release Height","Release Side","Gyro Degree (deg)","Unique ID","Device Serial Number","Horizontal Approach Angle","Vertical Approach Angle"
271,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:46:21 PM",1728744381,"CurveBall","NO","3.51","15.63",74.61,2424.1,1441.6,59.5,"04:40",0.8,2.021059,"-10.89","19.15","-10.9","10.0","0.64","0.82","4.68","-1.89","-53.51","1249230@1728744381","RBB20WBSM44R","-","-"
272,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:46:37 PM",1728744397,"Fastball","YES","4.82","21.34",86.63,2078,1931.5,92.9,"10:10",0.9,2.1483173,"11.14","-14.34","11.1","-15.4","3.25","-1.04","5.03","-1.35","-21.65","1249230@1728744397","RBB20WBSM44R","-","-"
273,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:47:15 PM",1728744435,"Fastball","NO","17.33","4.15",85.51,2226.9,1930.8,86.7,"10:26",0.9,"-","12.63","-16.71","12.6","-13.2","4.66","-2.64","4.86","-1.37","-29.88","1249230@1728744435","RBB20WBSM44R","-","-"
274,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:47:40 PM",1728744460,"Slider","NO","11.70","7.51",73.86,2293.1,987.6,43.1,"04:20",1,"-","-6.10","8.24","-6.1","8.5","2.03","0.78","4.45","-1.55","-64.49","1249230@1728744460","RBB20WBSM44R","-","-"
275,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:47:59 PM",1728744479,"Fastball","NO","15.18","39.02",85.3,2081.2,1804,86.7,"10:16",0.9,2.0538826,"11.36","-12.84","11.4","-14.1","4.07","0.01","4.97","-1.38","-29.91","1249230@1728744479","RBB20WBSM44R","-","-"
276,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:48:15 PM",1728744495,"Fastball","YES","9.42","24.84",84.44,2061.3,1757.4,85.3,"10:12",0.9,"-","10.39","-13.98","10.4","-13.9","3.79","-0.18","4.62","-1.48","-31.51","1249230@1728744495","RBB20WBSM44R","-","-"
277,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:48:46 PM",1728744526,"Fastball","NO","10.37","14.99",85.32,2014.6,1685.9,83.7,"10:20",0.9,"-","11.10","-12.61","11.1","-12.6","3.60","-1.39","4.88","-1.35","-33.20","1249230@1728744526","RBB20WBSM44R","-","-"
278,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:49:29 PM",1728744569,"Fastball","NO","16.34","23.65",85.04,2102.8,1788,85,"10:22",0.9,"-","11.80","-10.28","11.8","-12.9","3.81","-0.71","4.85","-1.22","-31.76","1249230@1728744569","RBB20WBSM44R","-","-"
279,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:50:07 PM",1728744607,"Fastball","YES","-7.41","21.86",85.85,2190,2007.5,91.7,"10:20",0.9,"-","12.58","-13.29","12.6","-14.3","2.02","-0.74","4.79","-1.34","-23.56","1249230@1728744607","RBB20WBSM44R","-","-"
280,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:50:22 PM",1728744622,"Slider","NO","-12.72","32.96",72.76,2367.2,1011.6,42.7,"04:30",0.9,2.031948,"-7.01","12.27","-7.0","8.3","-0.50","2.65","4.55","-1.63","-64.70","1249230@1728744622","RBB20WBSM44R","-","-"
281,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:50:48 PM",1728744648,"Fastball","NO","18.39","26.65",86.38,2144.1,2024.9,94.4,"10:08",0.9,"-","11.05","-11.04","11.0","-16.1","4.07","-1.08","5.07","-1.23","-19.19","1249230@1728744648","RBB20WBSM44R","-","-"
282,1249230,"Logan Feeney","-","Sat Oct 12 2024 2:51:39 PM",1728744699,"Slider","NO","-6.44","16.71",72.82,2224.6,967.9,43.5,"04:18",0.9,"-","-6.00","12.33","-6.0","8.6","0.26","2.06","4.41","-1.80","-64.21","1249230@1728744699","RBB20WBSM44R","-","-"
